Date,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_200,RSI_14,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower,Target_Close_5d
2024-09-17 00:00:00-04:00,215.27619443719672,216.42366284814068,214.0289395447448,216.31390380859372,45519300,220.12652740478515,222.05540832519532,217.8060255308409,29.444038612344855,-0.6705174871195254,0.3431950701199565,223.19128112792964,230.78129546706998,215.6012667887893,220.20535278320312
2024-09-18 00:00:00-04:00,217.0722490372817,222.22092099435915,217.0622612537557,220.20535278320312,59894900,220.11056213378907,221.9012356567383,217.8380165608724,40.23570809227717,-0.649341461875423,0.14468776372088057,222.90092010498043,230.48080202792684,215.32103818203402,228.3673858642578
2024-09-19 00:00:00-04:00,224.49591687958383,229.3153117998868,224.1367068474718,228.3673858642578,66781300,220.7581359863281,221.82459167480468,217.97656089381167,48.66974665905438,0.025751697837335996,0.12090055054417166,223.02414855957028,230.8844626900589,215.16383442908165,227.6988525390625
2024-09-20 00:00:00-04:00,229.46496974860835,232.5781131211396,227.12012443578536,227.6988525390625,318679900,221.49451446533203,221.84241424560548,218.10282442167207,48.8392279447985,0.5010470796726167,0.1969298563698607,223.20724563598628,231.3330101871284,215.08148108484417,225.97265625
2024-09-23 00:00:00-04:00,226.8407407931877,228.94610768522745,225.31410200503296,225.97265625,54146000,222.0492919921875,221.7665121459961,218.20371970152243,56.17487175560846,0.7300172950351964,0.30354734410292783,223.18878631591792,231.2861961396391,215.09137649219676,226.8706817626953
2024-09-24 00:00:00-04:00,228.147869614878,228.8463445678705,225.2342838755063,226.8706817626953,43556100,222.77369842529296,221.6316290283203,218.3134280820436,61.26465692620682,0.972727991331567,0.4373834735486557,223.198265838623,231.3133146336934,215.0832170435526,225.8728790283203
2024-09-25 00:00:00-04:00,224.43603888049125,226.79085685048213,223.52804884217397,225.8728790283203,42308700,223.14388275146484,221.46841796875,218.40792121887208,57.02215317968864,1.0722039256725395,0.5643475639734326,223.11544799804688,231.07674462827714,215.1541513678166,227.02035522460935
2024-09-26 00:00:00-04:00,226.80083714120576,227.99819881641105,224.9149883158055,227.02035522460935,36636700,223.61783905029296,221.44655853271485,218.5142475646219,61.96426942715414,1.2294586257784204,0.6973697763344302,223.16683502197264,231.21907313636157,215.11459690758372,227.2897491455078
2024-09-27 00:00:00-04:00,227.9582911728241,229.01596089620384,226.80083496693396,227.2897491455078,34026000,224.1456771850586,221.52377227783202,218.62126587658395,62.20719034052377,1.3601430639868681,0.8299244338649179,223.0670539855957,230.84483455974558,215.2892734114458,232.48831176757807
2024-09-30 00:00:00-04:00,229.5348054854851,232.48831176757807,229.1456625683617,232.48831176757807,54541900,225.8100128173828,221.70236602783203,218.7883387186441,69.77600594614685,1.8617311029308325,1.036285767678101,223.2666145324707,231.7992032907133,214.7340257742281,225.71322631835935
2024-10-01 00:00:00-04:00,229.0159547825387,229.14565893600417,223.24864947388588,225.71322631835935,63285000,226.74994506835938,221.75243438720702,218.87077785673597,54.81942493509142,1.6930342189415342,1.1676354579307877,223.43823623657227,232.02524074218266,214.85123173096187,226.28196716308597
2024-10-02 00:00:00-04:00,225.3939223013361,226.8706678098605,222.53022998119604,226.28196716308597,32880600,227.35760650634765,221.79294769287108,218.9579683191636,55.37675484084494,1.5869400983703486,1.2514963860187,223.73408432006835,232.282899035227,215.1852696049097,225.1744079589844
2024-10-03 00:00:00-04:00,224.6455731013804,226.3119038145279,222.82957789090327,225.1744079589844,34044200,227.0383087158203,221.9402767944336,219.03025250102198,54.156839043281124,1.3973808355059418,1.2806732759161483,223.89822235107422,232.42411775646877,215.37232694567967,226.30194091796875
2024-10-04 00:00:00-04:00,227.39951613756347,227.49930262356304,223.63780617480535,226.30194091796875,37245100,226.89861755371095,222.13108581542969,219.11383512650414,65.84039434736721,1.3228868247419427,1.2891159856813075,224.1965660095215,232.61438361221101,215.77874840683197,221.2031707763672
2024-10-07 00:00:00-04:00,224.0069975750027,225.19438676879489,220.84396072803747,221.2031707763672,39505400,226.42166900634766,222.21055084228516,219.13757757707074,56.4952653238947,0.8427074394886347,1.199834276442773,224.23548049926757,232.58681664176058,215.88414435677456,225.27420043945312
2024-10-08 00:00:00-04:00,223.8074274254469,225.4837307412941,222.7597302404025,225.27420043945312,31855700,226.26202087402345,222.36585540771483,219.20652839574922,56.7018566324962,0.7816495188726549,1.1161973249287493,224.5178596496582,232.59030053310875,216.44541876620764,229.03591918945312
2024-10-09 00:00:00-04:00,224.7353864657012,229.24546472466872,224.3362709632568,229.03591918945312,33591100,226.5783248901367,222.58523162841797,219.3157438490126,51.0003063956321,1.0249845580610213,1.0979547715552038,224.8611038208008,233.0955549682844,216.62665267331718,228.53700256347656
2024-10-10 00:00:00-04:00,227.279775108536,228.99599906464636,226.67111410985407,228.53700256347656,28183500,226.72998962402343,222.7292495727539,219.41707636235836,51.26049687382823,1.164151315944821,1.1111940804331273,225.1739143371582,233.47073170270596,216.87709697161046,227.05029296875
2024-10-11 00:00:00-04:00,228.79644988971887,228.9062089337624,226.8407474391105,227.05029296875,31759200,226.70604400634767,222.91768432617187,219.50004610808,51.63242059793784,1.1413205025600064,1.1172193648585032,225.4258605957031,233.62375705501867,217.22796413638756,230.79205322265625
2024-10-14 00:00:00-04:00,228.19775690140835,231.22110160659443,228.09798564307096,230.79205322265625,39882100,226.53641815185546,223.1510546875,219.62146553941952,55.468975776057825,1.4089146091648672,1.175558413719776,226.17321548461913,233.35590884236547,218.9905221268728,233.33645629882807
2024-10-15 00:00:00-04:00,233.0969778733182,236.9684620133565,231.85969551276995,233.33645629882807,64751400,227.29874114990236,223.64640350341796,219.7673696964345,59.97866899942179,1.8054844297132604,1.3015436169184729,227.02434310913085,233.25964626661806,220.78903995164364,231.27099609375
2024-10-16 00:00:00-04:00,231.09139869260775,231.61024577942743,229.33525401328015,231.27099609375,34082200,227.79764404296876,224.14110656738282,219.8884605006168,55.54687394217732,1.9308459031883842,1.4274040741724552,227.5776252746582,233.1987936374823,221.9564569118341,231.6401824951172
2024-10-17 00:00:00-04:00,232.9173703418766,233.3364614020046,230.0137723986246,231.6401824951172,32993800,228.44422149658203,224.59156646728516,220.01087427139282,55.66235064112802,2.0365104069809092,1.549225340734146,227.74126510620118,233.6427970191261,221.83973319327626,234.4839324951172
2024-10-18 00:00:00-04:00,235.66133386929857,235.66133386929857,233.4961010856326,234.4839324951172,46431500,229.26242065429688,225.02933532714843,220.16008105720442,52.76703583045358,2.3229397429211645,1.7039682211715497,228.0805191040039,234.70731120017223,221.4537270078356,235.96067810058597
2024-10-21 00:00:00-04:00,233.9351372634737,236.32987592195377,233.9351372634737,235.96067810058597,36254500,230.73817138671876,225.43823516845703,220.32131163927974,66.65586990714965,2.6386810117673463,1.8909107792907092,228.5799201965332,235.9962473487089,221.16359304435753,235.342041015625
2024-10-22 00:00:00-04:00,233.376366009758,235.70125104779564,232.08920560922664,235.342041015625,38846600,231.74495544433594,225.8040301513672,220.47303617843474,64.70209829411773,2.8066362439801935,2.074055872228606,229.00348815917968,236.95697995245598,221.04999636590338,230.25323486328125
2024-10-23 00:00:00-04:00,233.56595129753524,234.62362105235997,227.25982300232985,230.25323486328125,52287000,231.86668701171874,225.9934130859375,220.5708381652832,57.298543738285105,2.500295992176774,2.1593038962182396,229.22250595092774,237.0533145807368,221.39169732111867,230.06365966796875
2024-10-24 00:00:00-04:00,229.4749437774939,230.31311065070705,227.90839952304316,230.06365966796875,31109500,232.01935272216798,226.1700244140625,220.66482649699296,55.55555555555557,2.2166696141613897,2.17077703980687,229.3746711730957,237.14333175929315,221.60601058689824,230.9018096923828
2024-10-25 00:00:00-04:00,229.2354789664412,232.7078323586645,229.0658541264054,230.9018096923828,38802300,232.40450439453124,226.30353057861328,220.76518907733993,66.3856876518411,2.036054993855771,2.14383263061665,229.55527420043944,237.28771192892162,221.82283647195726,232.88743591308597
2024-10-28 00:00:00-04:00,232.80762499530724,234.21451699403664,232.03931169048732,232.88743591308597,36087100,232.61404266357422,226.45020751953126,220.88288079419183,63.83749366977679,2.0297424400671673,2.1210145925067536,229.57523040771486,237.34152662070926,221.80893419472045,233.15684509277344
2024-10-29 00:00:00-04:00,232.58810476348472,233.815399347975,231.8098189074392,233.15684509277344,35417200,232.59608154296876,226.60546600341797,221.0008996816782,58.579136930609984,2.0231570696373353,2.10144308793287,229.94741134643556,237.64758851823117,222.24723417463994,229.59469604492188
